SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME,TICKER,EXPIRY
NSE,D,122320,OPTSTK,0,HINDALCO-Aug2024-960-CE,1400.0,HINDALCO 29 AUG 960 CALL,2024-08-29 14:30:00,960.0,CE,5.0,M,OP,,,HINDALCO,Aug2024
NSE,D,122321,OPTSTK,0,HINDALCO-Aug2024-960-PE,1400.0,HINDALCO 29 AUG 960 PUT,2024-08-29 14:30:00,960.0,PE,5.0,M,OP,,,HINDALCO,Aug2024
NSE,D,122351,OPTSTK,0,M&M-Aug2024-3000-CE,350.0,M&M 29 AUG 3000 CALL,2024-08-29 14:30:00,3000.0,CE,5.0,M,OP,,,M,Aug2024
NSE,D,122354,OPTSTK,0,M&M-Aug2024-3000-PE,350.0,M&M 29 AUG 3000 PUT,2024-08-29 14:30:00,3000.0,PE,5.0,M,OP,,,M,Aug2024
NSE,D,122357,OPTSTK,0,M&M-Aug2024-3080-CE,350.0,M&M 29 AUG 3080 CALL,2024-08-29 14:30:00,3080.0,CE,5.0,M,OP,,,M,Aug2024
NSE,D,122361,OPTSTK,0,M&M-Aug2024-3200-CE,350.0,M&M 29 AUG 3200 CALL,2024-08-29 14:30:00,3200.0,CE,5.0,M,OP,,,M,Aug2024
NSE,D,122362,OPTSTK,0,M&M-Aug2024-3200-PE,350.0,M&M 29 AUG 3200 PUT,2024-08-29 14:30:00,3200.0,PE,5.0,M,OP,,,M,Aug2024
NSE,D,122474,OPTSTK,0,HINDCOPPER-Aug2024-140-CE,2650.0,HINDCOPPER 29 AUG 140 CALL,2024-08-29 14:30:00,140.0,CE,5.0,M,OP,,,HINDCOPPER,Aug2024
NSE,D,122475,OPTSTK,0,HINDCOPPER-Aug2024-140-PE,2650.0,HINDCOPPER 29 AUG 140 PUT,2024-08-29 14:30:00,140.0,PE,5.0,M,OP,,,HINDCOPPER,Aug2024
NSE,D,122476,OPTSTK,0,HINDCOPPER-Aug2024-160-CE,2650.0,HINDCOPPER 29 AUG 160 CALL,2024-08-29 14:30:00,160.0,CE,5.0,M,OP,,,HINDCOPPER,Aug2024
NSE,D,122477,OPTSTK,0,HINDCOPPER-Aug2024-160-PE,2650.0,HINDCOPPER 29 AUG 160 PUT,2024-08-29 14:30:00,160.0,PE,5.0,M,OP,,,HINDCOPPER,Aug2024
NSE,D,122750,OPTSTK,0,HINDUNILVR-Aug2024-2020-CE,300.0,HINDUNILVR 29 AUG 2020 CALL,2024-08-29 14:30:00,2020.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122751,OPTSTK,0,HINDUNILVR-Aug2024-2020-PE,300.0,HINDUNILVR 29 AUG 2020 PUT,2024-08-29 14:30:00,2020.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122752,OPTSTK,0,HINDUNILVR-Aug2024-2060-CE,300.0,HINDUNILVR 29 AUG 2060 CALL,2024-08-29 14:30:00,2060.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122753,OPTSTK,0,HINDUNILVR-Aug2024-2060-PE,300.0,HINDUNILVR 29 AUG 2060 PUT,2024-08-29 14:30:00,2060.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122754,OPTSTK,0,HINDUNILVR-Aug2024-2100-CE,300.0,HINDUNILVR 29 AUG 2100 CALL,2024-08-29 14:30:00,2100.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122755,OPTSTK,0,HINDUNILVR-Aug2024-2100-PE,300.0,HINDUNILVR 29 AUG 2100 PUT,2024-08-29 14:30:00,2100.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122756,OPTSTK,0,HINDUNILVR-Aug2024-2140-CE,300.0,HINDUNILVR 29 AUG 2140 CALL,2024-08-29 14:30:00,2140.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122757,OPTSTK,0,HINDUNILVR-Aug2024-2140-PE,300.0,HINDUNILVR 29 AUG 2140 PUT,2024-08-29 14:30:00,2140.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122758,OPTSTK,0,HINDUNILVR-Aug2024-2180-CE,300.0,HINDUNILVR 29 AUG 2180 CALL,2024-08-29 14:30:00,2180.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122759,OPTSTK,0,HINDUNILVR-Aug2024-2180-PE,300.0,HINDUNILVR 29 AUG 2180 PUT,2024-08-29 14:30:00,2180.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122760,OPTSTK,0,HINDUNILVR-Aug2024-2220-CE,300.0,HINDUNILVR 29 AUG 2220 CALL,2024-08-29 14:30:00,2220.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122761,OPTSTK,0,HINDUNILVR-Aug2024-2220-PE,300.0,HINDUNILVR 29 AUG 2220 PUT,2024-08-29 14:30:00,2220.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122762,OPTSTK,0,HINDUNILVR-Aug2024-2260-CE,300.0,HINDUNILVR 29 AUG 2260 CALL,2024-08-29 14:30:00,2260.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122763,OPTSTK,0,HINDUNILVR-Aug2024-2260-PE,300.0,HINDUNILVR 29 AUG 2260 PUT,2024-08-29 14:30:00,2260.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122766,OPTSTK,0,HINDUNILVR-Aug2024-2300-CE,300.0,HINDUNILVR 29 AUG 2300 CALL,2024-08-29 14:30:00,2300.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122767,OPTSTK,0,HINDUNILVR-Aug2024-2300-PE,300.0,HINDUNILVR 29 AUG 2300 PUT,2024-08-29 14:30:00,2300.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122768,OPTSTK,0,HINDUNILVR-Aug2024-2340-CE,300.0,HINDUNILVR 29 AUG 2340 CALL,2024-08-29 14:30:00,2340.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122769,OPTSTK,0,HINDUNILVR-Aug2024-2340-PE,300.0,HINDUNILVR 29 AUG 2340 PUT,2024-08-29 14:30:00,2340.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122770,OPTSTK,0,HINDUNILVR-Aug2024-2380-CE,300.0,HINDUNILVR 29 AUG 2380 CALL,2024-08-29 14:30:00,2380.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122771,OPTSTK,0,HINDUNILVR-Aug2024-2380-PE,300.0,HINDUNILVR 29 AUG 2380 PUT,2024-08-29 14:30:00,2380.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122772,OPTSTK,0,HINDUNILVR-Aug2024-2420-CE,300.0,HINDUNILVR 29 AUG 2420 CALL,2024-08-29 14:30:00,2420.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122773,OPTSTK,0,HINDUNILVR-Aug2024-2420-PE,300.0,HINDUNILVR 29 AUG 2420 PUT,2024-08-29 14:30:00,2420.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122774,OPTSTK,0,HINDUNILVR-Aug2024-2460-CE,300.0,HINDUNILVR 29 AUG 2460 CALL,2024-08-29 14:30:00,2460.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122775,OPTSTK,0,HINDUNILVR-Aug2024-2460-PE,300.0,HINDUNILVR 29 AUG 2460 PUT,2024-08-29 14:30:00,2460.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122777,OPTSTK,0,HINDUNILVR-Aug2024-2500-CE,300.0,HINDUNILVR 29 AUG 2500 CALL,2024-08-29 14:30:00,2500.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122778,OPTSTK,0,HINDUNILVR-Aug2024-2500-PE,300.0,HINDUNILVR 29 AUG 2500 PUT,2024-08-29 14:30:00,2500.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122779,OPTSTK,0,HINDUNILVR-Aug2024-2540-CE,300.0,HINDUNILVR 29 AUG 2540 CALL,2024-08-29 14:30:00,2540.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122780,OPTSTK,0,HINDUNILVR-Aug2024-2540-PE,300.0,HINDUNILVR 29 AUG 2540 PUT,2024-08-29 14:30:00,2540.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122782,OPTSTK,0,HINDUNILVR-Aug2024-2580-CE,300.0,HINDUNILVR 29 AUG 2580 CALL,2024-08-29 14:30:00,2580.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122783,OPTSTK,0,HINDUNILVR-Aug2024-2580-PE,300.0,HINDUNILVR 29 AUG 2580 PUT,2024-08-29 14:30:00,2580.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122786,OPTSTK,0,HINDUNILVR-Aug2024-2620-CE,300.0,HINDUNILVR 29 AUG 2620 CALL,2024-08-29 14:30:00,2620.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122787,OPTSTK,0,HINDUNILVR-Aug2024-2620-PE,300.0,HINDUNILVR 29 AUG 2620 PUT,2024-08-29 14:30:00,2620.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122798,OPTSTK,0,HINDUNILVR-Aug2024-2660-CE,300.0,HINDUNILVR 29 AUG 2660 CALL,2024-08-29 14:30:00,2660.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122799,OPTSTK,0,HINDUNILVR-Aug2024-2660-PE,300.0,HINDUNILVR 29 AUG 2660 PUT,2024-08-29 14:30:00,2660.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122802,OPTSTK,0,HINDUNILVR-Aug2024-2700-CE,300.0,HINDUNILVR 29 AUG 2700 CALL,2024-08-29 14:30:00,2700.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122803,OPTSTK,0,HINDUNILVR-Aug2024-2700-PE,300.0,HINDUNILVR 29 AUG 2700 PUT,2024-08-29 14:30:00,2700.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122813,OPTSTK,0,HINDUNILVR-Aug2024-2740-CE,300.0,HINDUNILVR 29 AUG 2740 CALL,2024-08-29 14:30:00,2740.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122814,OPTSTK,0,HINDUNILVR-Aug2024-2740-PE,300.0,HINDUNILVR 29 AUG 2740 PUT,2024-08-29 14:30:00,2740.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122817,OPTSTK,0,HINDUNILVR-Aug2024-2780-CE,300.0,HINDUNILVR 29 AUG 2780 CALL,2024-08-29 14:30:00,2780.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122818,OPTSTK,0,HINDUNILVR-Aug2024-2780-PE,300.0,HINDUNILVR 29 AUG 2780 PUT,2024-08-29 14:30:00,2780.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122819,OPTSTK,0,HINDUNILVR-Aug2024-2820-CE,300.0,HINDUNILVR 29 AUG 2820 CALL,2024-08-29 14:30:00,2820.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122820,OPTSTK,0,HINDUNILVR-Aug2024-2820-PE,300.0,HINDUNILVR 29 AUG 2820 PUT,2024-08-29 14:30:00,2820.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122821,OPTSTK,0,HINDUNILVR-Aug2024-2860-CE,300.0,HINDUNILVR 29 AUG 2860 CALL,2024-08-29 14:30:00,2860.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122822,OPTSTK,0,HINDUNILVR-Aug2024-2860-PE,300.0,HINDUNILVR 29 AUG 2860 PUT,2024-08-29 14:30:00,2860.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122823,OPTSTK,0,HINDUNILVR-Aug2024-2900-CE,300.0,HINDUNILVR 29 AUG 2900 CALL,2024-08-29 14:30:00,2900.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122824,OPTSTK,0,HINDUNILVR-Aug2024-2900-PE,300.0,HINDUNILVR 29 AUG 2900 PUT,2024-08-29 14:30:00,2900.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122867,OPTSTK,0,HINDUNILVR-Aug2024-2940-CE,300.0,HINDUNILVR 29 AUG 2940 CALL,2024-08-29 14:30:00,2940.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122868,OPTSTK,0,HINDUNILVR-Aug2024-2940-PE,300.0,HINDUNILVR 29 AUG 2940 PUT,2024-08-29 14:30:00,2940.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122869,OPTSTK,0,HINDUNILVR-Aug2024-2980-CE,300.0,HINDUNILVR 29 AUG 2980 CALL,2024-08-29 14:30:00,2980.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122870,OPTSTK,0,HINDUNILVR-Aug2024-2980-PE,300.0,HINDUNILVR 29 AUG 2980 PUT,2024-08-29 14:30:00,2980.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122871,OPTSTK,0,HINDUNILVR-Aug2024-3020-CE,300.0,HINDUNILVR 29 AUG 3020 CALL,2024-08-29 14:30:00,3020.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122872,OPTSTK,0,HINDUNILVR-Aug2024-3020-PE,300.0,HINDUNILVR 29 AUG 3020 PUT,2024-08-29 14:30:00,3020.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122873,OPTSTK,0,HINDUNILVR-Aug2024-3060-CE,300.0,HINDUNILVR 29 AUG 3060 CALL,2024-08-29 14:30:00,3060.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122874,OPTSTK,0,HINDUNILVR-Aug2024-3060-PE,300.0,HINDUNILVR 29 AUG 3060 PUT,2024-08-29 14:30:00,3060.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122875,OPTSTK,0,HINDUNILVR-Aug2024-3100-CE,300.0,HINDUNILVR 29 AUG 3100 CALL,2024-08-29 14:30:00,3100.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122876,OPTSTK,0,HINDUNILVR-Aug2024-3100-PE,300.0,HINDUNILVR 29 AUG 3100 PUT,2024-08-29 14:30:00,3100.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122877,OPTSTK,0,HINDUNILVR-Aug2024-3140-CE,300.0,HINDUNILVR 29 AUG 3140 CALL,2024-08-29 14:30:00,3140.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122878,OPTSTK,0,HINDUNILVR-Aug2024-3140-PE,300.0,HINDUNILVR 29 AUG 3140 PUT,2024-08-29 14:30:00,3140.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122879,OPTSTK,0,HINDUNILVR-Aug2024-3180-CE,300.0,HINDUNILVR 29 AUG 3180 CALL,2024-08-29 14:30:00,3180.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122880,OPTSTK,0,HINDUNILVR-Aug2024-3180-PE,300.0,HINDUNILVR 29 AUG 3180 PUT,2024-08-29 14:30:00,3180.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122881,OPTSTK,0,HINDUNILVR-Aug2024-3400-CE,300.0,HINDUNILVR 29 AUG 3400 CALL,2024-08-29 14:30:00,3400.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122882,OPTSTK,0,HINDUNILVR-Aug2024-3400-PE,300.0,HINDUNILVR 29 AUG 3400 PUT,2024-08-29 14:30:00,3400.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122883,OPTSTK,0,HINDUNILVR-Aug2024-3480-CE,300.0,HINDUNILVR 29 AUG 3480 CALL,2024-08-29 14:30:00,3480.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122884,OPTSTK,0,HINDUNILVR-Aug2024-3480-PE,300.0,HINDUNILVR 29 AUG 3480 PUT,2024-08-29 14:30:00,3480.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122885,OPTSTK,0,HINDUNILVR-Aug2024-3560-CE,300.0,HINDUNILVR 29 AUG 3560 CALL,2024-08-29 14:30:00,3560.0,CE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,122886,OPTSTK,0,HINDUNILVR-Aug2024-3560-PE,300.0,HINDUNILVR 29 AUG 3560 PUT,2024-08-29 14:30:00,3560.0,PE,5.0,M,OP,,,HINDUNILVR,Aug2024
NSE,D,123082,OPTSTK,0,M&MFIN-Aug2024-243.7-PE,2000.0,M&MFIN 29 AUG 243.70 PUT,2024-08-29 14:30:00,243.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123088,OPTSTK,0,M&MFIN-Aug2024-253.7-PE,2000.0,M&MFIN 29 AUG 253.70 PUT,2024-08-29 14:30:00,253.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123092,OPTSTK,0,M&MFIN-Aug2024-263.7-PE,2000.0,M&MFIN 29 AUG 263.70 PUT,2024-08-29 14:30:00,263.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123094,OPTSTK,0,M&MFIN-Aug2024-268.7-PE,2000.0,M&MFIN 29 AUG 268.70 PUT,2024-08-29 14:30:00,268.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123095,OPTSTK,0,M&MFIN-Aug2024-273.7-CE,2000.0,M&MFIN 29 AUG 273.70 CALL,2024-08-29 14:30:00,273.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123096,OPTSTK,0,M&MFIN-Aug2024-273.7-PE,2000.0,M&MFIN 29 AUG 273.70 PUT,2024-08-29 14:30:00,273.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123097,OPTSTK,0,M&MFIN-Aug2024-278.7-CE,2000.0,M&MFIN 29 AUG 278.70 CALL,2024-08-29 14:30:00,278.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123098,OPTSTK,0,M&MFIN-Aug2024-278.7-PE,2000.0,M&MFIN 29 AUG 278.70 PUT,2024-08-29 14:30:00,278.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123099,OPTSTK,0,M&MFIN-Aug2024-283.7-CE,2000.0,M&MFIN 29 AUG 283.70 CALL,2024-08-29 14:30:00,283.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123100,OPTSTK,0,M&MFIN-Aug2024-283.7-PE,2000.0,M&MFIN 29 AUG 283.70 PUT,2024-08-29 14:30:00,283.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123101,OPTSTK,0,M&MFIN-Aug2024-288.7-CE,2000.0,M&MFIN 29 AUG 288.70 CALL,2024-08-29 14:30:00,288.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123102,OPTSTK,0,M&MFIN-Aug2024-288.7-PE,2000.0,M&MFIN 29 AUG 288.70 PUT,2024-08-29 14:30:00,288.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123103,OPTSTK,0,M&MFIN-Aug2024-293.7-CE,2000.0,M&MFIN 29 AUG 293.70 CALL,2024-08-29 14:30:00,293.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123104,OPTSTK,0,M&MFIN-Aug2024-293.7-PE,2000.0,M&MFIN 29 AUG 293.70 PUT,2024-08-29 14:30:00,293.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123105,OPTSTK,0,M&MFIN-Aug2024-298.7-CE,2000.0,M&MFIN 29 AUG 298.70 CALL,2024-08-29 14:30:00,298.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123106,OPTSTK,0,M&MFIN-Aug2024-298.7-PE,2000.0,M&MFIN 29 AUG 298.70 PUT,2024-08-29 14:30:00,298.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123107,OPTSTK,0,M&MFIN-Aug2024-303.7-CE,2000.0,M&MFIN 29 AUG 303.70 CALL,2024-08-29 14:30:00,303.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123108,OPTSTK,0,M&MFIN-Aug2024-303.7-PE,2000.0,M&MFIN 29 AUG 303.70 PUT,2024-08-29 14:30:00,303.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123109,OPTSTK,0,M&MFIN-Aug2024-308.7-CE,2000.0,M&MFIN 29 AUG 308.70 CALL,2024-08-29 14:30:00,308.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123111,OPTSTK,0,M&MFIN-Aug2024-313.7-CE,2000.0,M&MFIN 29 AUG 313.70 CALL,2024-08-29 14:30:00,313.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123112,OPTSTK,0,M&MFIN-Aug2024-313.7-PE,2000.0,M&MFIN 29 AUG 313.70 PUT,2024-08-29 14:30:00,313.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123113,OPTSTK,0,M&MFIN-Aug2024-318.7-CE,2000.0,M&MFIN 29 AUG 318.70 CALL,2024-08-29 14:30:00,318.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123115,OPTSTK,0,M&MFIN-Aug2024-323.7-CE,2000.0,M&MFIN 29 AUG 323.70 CALL,2024-08-29 14:30:00,323.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123116,OPTSTK,0,M&MFIN-Aug2024-323.7-PE,2000.0,M&MFIN 29 AUG 323.70 PUT,2024-08-29 14:30:00,323.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123117,OPTSTK,0,M&MFIN-Aug2024-328.7-CE,2000.0,M&MFIN 29 AUG 328.70 CALL,2024-08-29 14:30:00,328.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123119,OPTSTK,0,M&MFIN-Aug2024-333.7-CE,2000.0,M&MFIN 29 AUG 333.70 CALL,2024-08-29 14:30:00,333.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123121,OPTSTK,0,M&MFIN-Aug2024-343.7-CE,2000.0,M&MFIN 29 AUG 343.70 CALL,2024-08-29 14:30:00,343.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123122,OPTSTK,0,M&MFIN-Aug2024-343.7-PE,2000.0,M&MFIN 29 AUG 343.70 PUT,2024-08-29 14:30:00,343.7,PE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123123,OPTSTK,0,M&MFIN-Aug2024-353.7-CE,2000.0,M&MFIN 29 AUG 353.70 CALL,2024-08-29 14:30:00,353.7,CE,5.0,M,OP,,,MFIN,Aug2024
NSE,D,123267,OPTSTK,0,MANAPPURAM-Aug2024-125-CE,3000.0,MANAPPURAM 29 AUG 125 CALL,2024-08-29 14:30:00,125.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123268,OPTSTK,0,MANAPPURAM-Aug2024-125-PE,3000.0,MANAPPURAM 29 AUG 125 PUT,2024-08-29 14:30:00,125.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123269,OPTSTK,0,MANAPPURAM-Aug2024-130-CE,3000.0,MANAPPURAM 29 AUG 130 CALL,2024-08-29 14:30:00,130.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123270,OPTSTK,0,MANAPPURAM-Aug2024-130-PE,3000.0,MANAPPURAM 29 AUG 130 PUT,2024-08-29 14:30:00,130.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123271,OPTSTK,0,MANAPPURAM-Aug2024-135-CE,3000.0,MANAPPURAM 29 AUG 135 CALL,2024-08-29 14:30:00,135.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123272,OPTSTK,0,MANAPPURAM-Aug2024-135-PE,3000.0,MANAPPURAM 29 AUG 135 PUT,2024-08-29 14:30:00,135.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123273,OPTSTK,0,MANAPPURAM-Aug2024-140-CE,3000.0,MANAPPURAM 29 AUG 140 CALL,2024-08-29 14:30:00,140.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123274,OPTSTK,0,MANAPPURAM-Aug2024-140-PE,3000.0,MANAPPURAM 29 AUG 140 PUT,2024-08-29 14:30:00,140.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123275,OPTSTK,0,MANAPPURAM-Aug2024-145-CE,3000.0,MANAPPURAM 29 AUG 145 CALL,2024-08-29 14:30:00,145.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123276,OPTSTK,0,MANAPPURAM-Aug2024-145-PE,3000.0,MANAPPURAM 29 AUG 145 PUT,2024-08-29 14:30:00,145.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123277,OPTSTK,0,MANAPPURAM-Aug2024-150-CE,3000.0,MANAPPURAM 29 AUG 150 CALL,2024-08-29 14:30:00,150.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123278,OPTSTK,0,MANAPPURAM-Aug2024-150-PE,3000.0,MANAPPURAM 29 AUG 150 PUT,2024-08-29 14:30:00,150.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123279,OPTSTK,0,MANAPPURAM-Aug2024-155-CE,3000.0,MANAPPURAM 29 AUG 155 CALL,2024-08-29 14:30:00,155.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123280,OPTSTK,0,MANAPPURAM-Aug2024-155-PE,3000.0,MANAPPURAM 29 AUG 155 PUT,2024-08-29 14:30:00,155.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123281,OPTSTK,0,MANAPPURAM-Aug2024-160-CE,3000.0,MANAPPURAM 29 AUG 160 CALL,2024-08-29 14:30:00,160.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123282,OPTSTK,0,MANAPPURAM-Aug2024-160-PE,3000.0,MANAPPURAM 29 AUG 160 PUT,2024-08-29 14:30:00,160.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123283,OPTSTK,0,MANAPPURAM-Aug2024-165-CE,3000.0,MANAPPURAM 29 AUG 165 CALL,2024-08-29 14:30:00,165.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123284,OPTSTK,0,MANAPPURAM-Aug2024-165-PE,3000.0,MANAPPURAM 29 AUG 165 PUT,2024-08-29 14:30:00,165.0,PE,5.0,M,OP,,,MANAPPURAM,Aug2024
NSE,D,123285,OPTSTK,0,MANAPPURAM-Aug2024-170-CE,3000.0,MANAPPURAM 29 AUG 170 CALL,2024-08-29 14:30:00,170.0,CE,5.0,M,OP,,,MANAPPURAM,Aug2024
